sid_src,sid_donor,part,var_src,var_donor,c_src,c_donor,z_new,z_old,z_new_orig,z_old_orig,margin,ordering_correct,p_cf_donor,p_gt_donor,z_cf_tail_0,z_cf_tail_1,z_cf_tail_2,z_cf_tail_3,z_cf_tail_4,z_cf_tail_5,z_cf_tail_6,z_cf_tail_7,z_cf_tail_8,direction
46,1,beak,0,3,0,3,0.99924635887146,0.0086920484900474,0.0008246781653724,0.9993828535079956,0.9905543103814124,True,0.0011599835706874,0.0010108901187777,,,,,,,,,,bwd
46,1,beak,0,3,0,3,0.9999974966049194,0.0024244380183517,0.0002959542907774,0.999971866607666,0.9975730585865676,True,0.0054288362152874,0.0044219261035323,,,,,,,,,,bwd
1,15,beak,3,1,3,1,0.0114570772275328,0.7971738576889038,4.374150012154132e-05,0.999994158744812,-0.785716780461371,False,1.411399580319994e-06,0.0002818474022205,,,,,,,,,,fwd
1,15,beak,3,1,3,1,0.9766676425933838,0.7590195536613464,1.511662958364468e-05,0.9999992847442628,0.2176480889320373,True,2.000431231863331e-05,0.0002811867161653,,,,,,,,,,fwd
1,15,beak,3,1,3,1,0.0445714145898819,0.9422650337219238,0.0002318565675523,0.9999957084655762,-0.8976936191320419,False,9.17984664283722e-07,0.0002839677035808,,,,,,,,,,fwd
1,15,beak,3,1,3,1,0.7382385730743408,0.5484700202941895,6.429121276596561e-05,0.9999997615814208,0.1897685527801513,True,2.344402855669614e-05,0.0002835803315974,,,,,,,,,,fwd
1,15,beak,3,1,3,1,0.00055711355526,0.9004989862442017,0.0007596999057568,0.9438632130622864,-0.8999418726889417,False,8.67492758516164e-07,0.0002725138328969,,,,,,,,,,fwd
15,1,beak,1,3,1,3,0.5405762195587158,0.6659464836120605,0.0031612634193152,0.9633726477622986,-0.1253702640533447,False,1.7820762877818197e-05,0.0004136227653361,,,,,,,,,,bwd
15,1,beak,1,3,1,3,0.9997865557670592,0.0974005460739135,6.470123025792418e-06,0.9999985694885254,0.9023860096931458,True,0.0003410320496186,0.0004173328052274,,,,,,,,,,bwd
15,1,beak,1,3,1,3,0.996101140975952,0.0757757723331451,0.0001049906422849,0.9998420476913452,0.920325368642807,True,0.0003556736919563,0.0004181473050266,,,,,,,,,,bwd
15,1,beak,1,3,1,3,0.9797256588935852,0.2092315256595611,0.0024616590235382,0.9915423393249512,0.770494133234024,True,0.000256383587839,0.0004180337418802,,,,,,,,,,bwd
15,1,beak,1,3,1,3,0.9998817443847656,0.0208675600588321,0.0007186280563473,0.9999890327453612,0.9790141843259336,True,0.0003298766096122,0.0004047519178129,,,,,,,,,,bwd
26,35,beak,0,2,0,2,0.0004131254390813,0.5533896684646606,2.8902286430820823e-05,0.9999626874923706,-0.5529765430255793,False,3.5290722735226154e-05,0.0029837121255695,,,,,,,,,,fwd
26,35,beak,0,2,0,2,0.4528055191040039,0.268838107585907,9.324935490440112e-07,0.9999998807907104,0.1839674115180969,True,0.0002976279065478,0.0030025320593267,,,,,,,,,,fwd
26,35,beak,0,2,0,2,0.0305900499224662,0.5746555328369141,7.488898700103164e-05,0.999998927116394,-0.5440654829144478,False,3.313081106171012e-05,0.0030036144889891,,,,,,,,,,fwd
26,35,beak,0,2,0,2,0.678848147392273,0.287439227104187,0.0001838157622842,0.9999794960021972,0.3914089202880859,True,0.0006498042494058,0.0030893729999661,,,,,,,,,,fwd
26,35,beak,0,2,0,2,0.0050077820196747,0.0920797511935234,3.4641974622218186e-08,1.0,-0.0870719691738486,False,8.300495392177254e-05,0.002965553663671,,,,,,,,,,fwd
35,26,beak,2,0,2,0,0.9960156083106996,0.0795968025922775,0.036755122244358,0.996273398399353,0.916418805718422,True,0.0004231919301673,0.0002252950507681,,,,,,,,,,bwd
35,26,beak,2,0,2,0,0.997357189655304,0.1970016658306121,0.071048803627491,0.8719520568847656,0.8003555238246918,True,0.0001469084090786,0.0002870635362342,,,,,,,,,,bwd
35,26,beak,2,0,2,0,0.6182811856269836,0.6910251975059509,0.0167446415871381,0.9620323181152344,-0.0727440118789672,False,9.220068022841588e-06,0.0002218026784248,,,,,,,,,,bwd
35,26,beak,2,0,2,0,0.9999688863754272,0.0079416604712605,0.0040494101122021,0.9993657469749452,0.9920272259041668,True,0.0012533171102404,0.0002275174629176,,,,,,,,,,bwd
35,26,beak,2,0,2,0,1.0,0.0020443731918931,0.0014007043791934,0.9999328851699828,0.9979556268081068,True,0.0002290674165124,0.0002161898300983,,,,,,,,,,bwd
6,27,beak,2,0,2,0,0.02604984305799,0.4973731637001037,7.367946182057494e-06,0.9633995294570924,-0.4713233206421137,False,2.2488286049338058e-05,0.0013577935751527,,,,,,,,,,fwd
6,27,beak,2,0,2,0,0.8470721244812012,0.6593057513237,0.0354135632514953,0.8770662546157837,0.1877663731575012,True,7.916153845144436e-05,0.0015514009865,,,,,,,,,,fwd
6,27,beak,2,0,2,0,0.9851531982421876,0.6867372393608093,0.0003579978074412,0.9960340857505798,0.2984159588813782,True,9.589352703187616e-05,0.001839418313466,,,,,,,,,,fwd
6,27,beak,2,0,2,0,0.890978991985321,0.6311940550804138,3.680588633869775e-05,0.9997997879981996,0.2597849369049072,True,9.838861296884716e-05,0.0018214426236227,,,,,,,,,,fwd
6,27,beak,2,0,2,0,0.1137489676475524,0.9261329174041748,1.9827919459203255e-05,0.9999501705169678,-0.8123839497566223,False,4.4813805288868025e-06,0.0018145407084375,,,,,,,,,,fwd
27,6,beak,0,2,0,2,1.701642213447485e-05,0.4504947066307068,1.2411072702889214e-06,0.9999852180480956,-0.4504776902085723,False,3.7016138776380095e-06,0.0007388639496639,,,,,,,,,,bwd
27,6,beak,0,2,0,2,0.0001772676769178,0.8270795345306396,5.754963694926119e-06,0.9996395111083984,-0.8269022668537218,False,1.6062060694821412e-06,0.0007254322408698,,,,,,,,,,bwd
27,6,beak,0,2,0,2,0.0001542209647595,0.8698290586471558,0.0001374673302052,0.8580337166786194,-0.8696748376823962,False,1.3672616887561162e-06,0.0007303657475858,,,,,,,,,,bwd
27,6,beak,0,2,0,2,0.003050334053114,0.5426613092422485,1.8726569805949111e-06,0.9999996423721312,-0.5396109751891345,False,3.074640744671342e-06,0.0007051180000416,,,,,,,,,,bwd
27,6,beak,0,2,0,2,0.008649761788547,0.0511737801134586,1.347087982139783e-05,0.9999994039535522,-0.0425240183249115,False,0.0001429371768608,0.0023826900869607,,,,,,,,,,bwd
34,45,beak,1,3,1,3,0.0020686669740825,0.8455820083618164,0.0008916839142329,0.982196569442749,-0.8435133413877338,False,2.6883426471613348e-06,0.0010276362299919,,,,,,,,,,fwd
34,45,beak,1,3,1,3,0.9952924251556396,0.8182199001312256,0.0001457723410567,0.999603807926178,0.177072525024414,True,0.0013007899979129,0.0024877910036593,,,,,,,,,,fwd
34,45,beak,1,3,1,3,0.9998956918716432,0.0063920267857611,0.0018140656175091,0.999908208847046,0.993503665085882,True,0.0150364730507135,0.0023032955359667,,,,,,,,,,fwd
34,45,beak,1,3,1,3,0.9351606369018556,0.0057579558342695,0.0032442440278828,0.4550960958003998,0.929402681067586,True,0.0120373694226145,0.0014987762551754,,,,,,,,,,fwd
34,45,beak,1,3,1,3,0.999996304512024,0.0004233472573105,0.0009988223901018,0.9999061822891236,0.9995729572547134,True,0.002958808792755,0.0052560069598257,,,,,,,,,,fwd
45,34,beak,3,1,3,1,0.6260635256767273,0.067879319190979,0.1005601063370704,0.9970552921295166,0.5581842064857483,True,6.249086254683789e-06,9.122577466769144e-05,,,,,,,,,,bwd
45,34,beak,3,1,3,1,0.9999167919158936,0.002065745415166,0.0035521949175745,0.999995231628418,0.9978510465007276,True,1.2908836879432783e-06,0.0001570680178701,,,,,,,,,,bwd
45,34,beak,3,1,3,1,0.9999505281448364,0.0014411028241738,5.02834991493728e-05,0.9999996423721312,0.9985094253206626,True,0.0001851918495958,0.0001723910536384,,,,,,,,,,bwd
45,34,beak,3,1,3,1,0.9989803433418274,0.0282140970230102,1.2862962648796383e-05,1.0,0.9707662463188172,True,0.0001566348219057,0.0001609206665307,,,,,,,,,,bwd
45,34,beak,3,1,3,1,0.9999916553497314,0.0018207116518169,0.0001154880665126,0.9999964237213136,0.9981709436979144,True,0.001862367382273,0.0038726450875401,,,,,,,,,,bwd
8,35,beak,0,2,0,2,0.0180286560207605,0.666485607624054,0.0012348196469247,0.950014054775238,-0.6484569516032934,False,4.872387944487855e-05,0.0092521822080016,,,,,,,,,,fwd
8,35,beak,0,2,0,2,0.9185683727264404,0.0215944498777389,0.0007243638392537,0.9992521405220032,0.8969739228487015,True,0.0150302024558186,0.0090925712138414,,,,,,,,,,fwd
8,35,beak,0,2,0,2,0.4696840643882751,0.0164590645581483,3.3354554034303874e-05,0.9999920129776,0.4532249998301267,True,0.0015709132421761,0.0089785875752568,,,,,,,,,,fwd
8,35,beak,0,2,0,2,0.1458357870578766,0.1174091026186943,3.8177851820364594e-05,0.9999191761016846,0.0284266844391822,True,0.0003158092440571,0.0089843608438968,,,,,,,,,,fwd
8,35,beak,0,2,0,2,0.3859338760375976,0.6703208088874817,7.446746622008504e-06,0.9999997615814208,-0.284386932849884,False,0.0003106281510554,0.0089598046615719,,,,,,,,,,fwd
35,8,beak,2,0,2,0,0.9960156083106996,0.0795968025922775,0.036755122244358,0.996273398399353,0.916418805718422,True,0.0239914264529943,0.0208044499158859,,,,,,,,,,bwd
35,8,beak,2,0,2,0,0.997357189655304,0.1970016658306121,0.071048803627491,0.8719520568847656,0.8003555238246918,True,0.0134556610137224,0.0219507813453674,,,,,,,,,,bwd
35,8,beak,2,0,2,0,0.6182811856269836,0.6910251975059509,0.0167446415871381,0.9620323181152344,-0.0727440118789672,False,0.0005586992483586,0.0206920206546783,,,,,,,,,,bwd
35,8,beak,2,0,2,0,0.9999688863754272,0.0079416604712605,0.0040494101122021,0.9993657469749452,0.9920272259041668,True,0.1053910478949546,0.021133167669177,,,,,,,,,,bwd
35,8,beak,2,0,2,0,1.0,0.0020443731918931,0.0014007043791934,0.9999328851699828,0.9979556268081068,True,0.0206648465245962,0.0204805843532085,,,,,,,,,,bwd
2,11,beak,1,3,1,3,0.9747021198272704,0.2456829398870468,0.0131696760654449,0.8740509748458862,0.7290191799402237,True,3.574866786948405e-05,2.192269494116772e-05,,,,,,,,,,fwd
2,11,beak,1,3,1,3,0.7281742095947266,0.2168156504631042,0.0010348880896344,0.9996069073677064,0.5113585591316223,True,1.5559106032014824e-05,2.681293335626833e-05,,,,,,,,,,fwd
2,11,beak,1,3,1,3,0.9938586354255676,0.1879931986331939,0.0027025511953979,0.993401825428009,0.8058654367923737,True,5.7984365412266925e-05,1.1501776498334948e-05,,,,,,,,,,fwd
2,11,beak,1,3,1,3,0.9999361038208008,0.0120922205969691,0.0001400833716616,0.9981983304023744,0.9878438832238317,True,1.812117625377141e-05,1.2937552128278185e-05,,,,,,,,,,fwd
2,11,beak,1,3,1,3,0.9987142086029052,0.0584036335349082,0.0004313429526519,0.9999547004699708,0.940310575067997,True,0.0002495382505003,2.6342271667090245e-05,,,,,,,,,,fwd
11,2,beak,3,1,3,1,0.9995256662368774,0.0317369736731052,0.0004661810526158,0.999985694885254,0.9677886925637722,True,0.0041804462671279,0.0001422414352418,,,,,,,,,,bwd
11,2,beak,3,1,3,1,0.2870448231697082,0.2884346842765808,3.1046965887071565e-06,0.9999548196792604,-0.0013898611068725,False,0.0002739427436608,2.612341813801322e-05,,,,,,,,,,bwd
11,2,beak,3,1,3,1,0.3563887774944305,0.5873969793319702,1.109953700506594e-06,0.9999991655349731,-0.2310082018375396,False,6.178727289807284e-07,4.731635726784589e-06,,,,,,,,,,bwd
11,2,beak,3,1,3,1,0.7753443717956543,0.7611352205276489,7.181464025052264e-05,0.9999816417694092,0.0142091512680053,True,0.0001848065730882,0.000113161142508,,,,,,,,,,bwd
11,2,beak,3,1,3,1,0.4844949841499328,0.6960141658782959,1.2145580967626302e-06,0.9999840259552002,-0.211519181728363,False,6.229937753232662e-06,1.0810506864800118e-05,,,,,,,,,,bwd
42,43,beak,3,1,3,1,0.2169574946165084,0.8746696710586548,8.867681754054502e-05,0.999985933303833,-0.6577121764421463,False,4.7614292952857806e-07,4.502792944549583e-05,,,,,,,,,,fwd
42,43,beak,3,1,3,1,0.1606247127056121,0.9534183144569396,1.7236054645763943e-06,1.0,-0.7927936017513275,False,3.251076918786566e-07,4.475706009543501e-05,,,,,,,,,,fwd
42,43,beak,3,1,3,1,0.7958774566650391,0.3517926931381225,2.493543979653623e-05,0.9999971389770508,0.4440847635269165,True,9.631319699110463e-06,4.48284117737785e-05,,,,,,,,,,fwd
42,43,beak,3,1,3,1,0.9911372661590576,0.0650066286325454,0.000174218104803,0.99999737739563,0.926130637526512,True,0.0046834219247102,7.186178117990494e-05,,,,,,,,,,fwd
42,43,beak,3,1,3,1,0.5126821398735046,0.7931999564170837,0.0004372441617306,0.9999868869781494,-0.2805178165435791,False,1.3080752978567034e-06,4.576757055474445e-05,,,,,,,,,,fwd
43,42,beak,1,3,1,3,0.9947832226753236,0.0095011871308088,0.0005956472014077,0.7932210564613342,0.9852820355445148,True,0.0005189873627386,0.00013468079851,,,,,,,,,,bwd
43,42,beak,1,3,1,3,0.9967780709266664,0.0027149158995598,1.496504592068959e-05,0.9998410940170288,0.9940631550271064,True,0.0004866489616688,0.0001226518652401,,,,,,,,,,bwd
43,42,beak,1,3,1,3,0.8785938024520874,0.0077508119866251,0.0001518752396805,0.8558857440948486,0.8708429904654622,True,0.0002728825202211,7.509366696467623e-05,,,,,,,,,,bwd
43,42,beak,1,3,1,3,0.6482633352279663,0.0111568588763475,5.506896741280798e-06,0.9887686967849731,0.6371064763516188,True,3.778065729420632e-05,9.910326480166988e-05,,,,,,,,,,bwd
43,42,beak,1,3,1,3,0.9027044773101808,0.0051886001601815,1.7507749362266622e-05,0.2801648080348968,0.8975158771499991,True,0.000338635087246,2.5880488465190865e-05,,,,,,,,,,bwd
2,37,beak,1,2,1,2,0.0009093842818401,0.4094024300575256,4.442106728674844e-05,0.8740509748458862,-0.4084930457756854,False,1.0739858424813065e-07,2.388230313954409e-05,,,,,,,,,,fwd
2,37,beak,1,2,1,2,0.0727812349796295,0.1147899776697158,8.200168849725742e-06,0.9996069073677064,-0.0420087426900863,False,1.2250216059328525e-06,3.080304304603487e-05,,,,,,,,,,fwd
2,37,beak,1,2,1,2,0.0007813888369128,0.4590802490711212,1.2322252587182447e-05,0.993401825428009,-0.4582988602342084,False,6.134985142125515e-08,1.445215821149759e-05,,,,,,,,,,fwd
2,37,beak,1,2,1,2,0.0001880321360658,0.0286754667758941,2.810768506833483e-09,0.9981983304023744,-0.0284874346398282,False,2.207887739302805e-08,1.4291937986854464e-05,,,,,,,,,,fwd
2,37,beak,1,2,1,2,0.4038522839546203,0.0666457042098045,5.239092388364952e-06,0.9999547004699708,0.3372065797448158,True,5.105582204123493e-06,3.0299217542051338e-05,,,,,,,,,,fwd
37,2,beak,2,1,2,1,0.9900956153869628,6.672117160633206e-05,0.0007372212712652,0.9904131293296814,0.9900288942153566,True,1.9317289115861055e-05,4.1100556700257584e-06,,,,,,,,,,bwd
37,2,beak,2,1,2,1,0.9972342848777772,0.0157638099044561,0.0004238201072439,0.9995675683021544,0.981470474973321,True,3.6160267882223702e-06,3.697216925502289e-06,,,,,,,,,,bwd
37,2,beak,2,1,2,1,0.999875783920288,0.0004675684322137,0.0017824238166213,0.9910774230957032,0.9994082154880743,True,4.009853455499979e-06,2.986929303006036e-06,,,,,,,,,,bwd
37,2,beak,2,1,2,1,0.9997275471687316,0.0001848358369898,0.008440245874226,0.9376431703567504,0.999542711331742,True,5.597521521849558e-06,3.6071196518605575e-06,,,,,,,,,,bwd
37,2,beak,2,1,2,1,0.999982476234436,7.2885122790467e-05,0.0017450714949518,0.9994556307792664,0.9999095911116456,True,0.0045676622539758,0.0017464101547375,,,,,,,,,,bwd
37,47,beak,2,1,2,1,0.9900956153869628,6.672117160633206e-05,0.0007372212712652,0.9904131293296814,0.9900288942153566,True,0.1182163804769516,0.0225857701152563,,,,,,,,,,fwd
37,47,beak,2,1,2,1,0.9972342848777772,0.0157638099044561,0.0004238201072439,0.9995675683021544,0.981470474973321,True,0.020062580704689,0.0204794630408287,,,,,,,,,,fwd
37,47,beak,2,1,2,1,0.999875783920288,0.0004675684322137,0.0017824238166213,0.9910774230957032,0.9994082154880743,True,0.0224116127938032,0.0156029481440782,,,,,,,,,,fwd
37,47,beak,2,1,2,1,0.9997275471687316,0.0001848358369898,0.008440245874226,0.9376431703567504,0.999542711331742,True,0.0296722818166017,0.0197749603539705,,,,,,,,,,fwd
37,47,beak,2,1,2,1,0.999982476234436,7.2885122790467e-05,0.0017450714949518,0.9994556307792664,0.9999095911116456,True,0.0552141368389129,0.2177076786756515,,,,,,,,,,fwd
47,37,beak,1,2,1,2,0.9957525730133056,0.0008302119094878,1.1571702316359731e-06,0.999953269958496,0.9949223611038178,True,0.1412441134452819,0.0156601928174495,,,,,,,,,,bwd
47,37,beak,1,2,1,2,0.966227114200592,0.0055687390267848,2.345215307286708e-06,0.9999438524246216,0.9606583751738073,True,0.1515936404466629,0.0243103168904781,,,,,,,,,,bwd
47,37,beak,1,2,1,2,0.4788505733013153,0.009787674061954,6.027469225955429e-07,0.9999701976776124,0.4690628992393613,True,0.0021604439243674,0.0090603651478886,,,,,,,,,,bwd
47,37,beak,1,2,1,2,0.5050836801528931,0.0063925688154995,0.0015361323021352,0.914183795452118,0.4986911113373935,True,0.1119823604822158,0.035834215581417,,,,,,,,,,bwd
47,37,beak,1,2,1,2,0.1146265417337417,0.3774648308753967,0.0020906943827867,0.9707289934158324,-0.2628382891416549,False,0.0065442337654531,0.0791793018579483,,,,,,,,,,bwd
38,44,beak,0,1,0,1,0.9973934888839722,0.0139049151912331,0.0006962575134821,0.9995675683021544,0.983488573692739,True,2.1664029191015288e-05,0.0005248187808319,,,,,,,,,,fwd
38,44,beak,0,1,0,1,0.9976950287818908,0.0112600680440664,0.0006623930530622,0.9786964654922484,0.9864349607378244,True,3.0023593353689648e-05,0.0006631427677348,,,,,,,,,,fwd
38,44,beak,0,1,0,1,0.9999822378158568,1.9745535610127263e-05,0.0002105288731399,0.9995693564414978,0.9999624922802468,True,1.892719774332363e-05,0.0005882517434656,,,,,,,,,,fwd
38,44,beak,0,1,0,1,0.9975590705871582,0.0020237274002283,9.84239392209929e-08,1.0,0.9955353431869298,True,0.0003523260820657,0.0003862880403175,,,,,,,,,,fwd
38,44,beak,0,1,0,1,0.9676762223243712,0.0016203699633479,0.0012964346678927,0.9883291721343994,0.9660558523610234,True,2.983894773933571e-05,0.0006953807896934,,,,,,,,,,fwd
44,38,beak,1,0,1,0,0.5185327529907227,0.0116184959188103,8.333926416526083e-06,0.9999234676361084,0.5069142570719123,True,0.0005594652611762,0.0028190084267407,,,,,,,,,,bwd
44,38,beak,1,0,1,0,0.1154685989022255,0.1247515231370925,0.0372163243591785,0.1441500037908554,-0.009282924234867,False,0.0005695188301615,0.0100364070385694,,,,,,,,,,bwd
44,38,beak,1,0,1,0,0.3180845975875854,0.2484766691923141,0.0021069329231977,0.9955039620399476,0.0696079283952713,True,0.0002286407398059,0.0042274622246623,,,,,,,,,,bwd
44,38,beak,1,0,1,0,0.997980296611786,0.0068876445293426,0.0533572360873222,0.8739681839942932,0.9910926520824432,True,0.0080490168184041,0.0043509453535079,,,,,,,,,,bwd
44,38,beak,1,0,1,0,0.9991931319236756,0.0021625801455229,2.776491419353988e-05,0.9999556541442872,0.9970305517781526,True,0.0032949724700301,0.0028205653652548,,,,,,,,,,bwd
14,44,beak,2,1,2,1,0.9993791580200196,3.317475056974217e-05,0.0001925147516885,0.9991508722305298,0.9993459832694498,True,0.0001164391287602,0.0007683676085434,,,,,,,,,,fwd
14,44,beak,2,1,2,1,0.9772082567214966,1.4525348888128065e-05,1.0453710274305196e-05,0.9138880968093872,0.9771937313726085,True,0.0007536523626185,0.0008382566156797,,,,,,,,,,fwd
14,44,beak,2,1,2,1,0.1022882610559463,0.0060240388847887,1.113724792389803e-07,0.999057948589325,0.0962642221711576,True,7.264799205586314e-05,0.0008076980011537,,,,,,,,,,fwd
14,44,beak,2,1,2,1,0.999392867088318,3.3280524803558365e-05,3.249708925068262e-06,0.9999387264251708,0.9993595865635144,True,0.0009035544353537,0.0008785412064753,,,,,,,,,,fwd
14,44,beak,2,1,2,1,0.9913771152496338,0.0004194007196929,5.3991203458281234e-05,0.9942716360092164,0.9909577145299407,True,0.000664155173581,0.0006954330601729,,,,,,,,,,fwd
44,14,beak,1,2,1,2,0.0334112308919429,0.0224880464375019,2.2117069420346525e-06,0.9999234676361084,0.010923184454441,True,1.919174064823892e-05,0.0004414483555592,,,,,,,,,,bwd
44,14,beak,1,2,1,2,0.0688820034265518,0.1308631002902984,0.0419785380363464,0.1441500037908554,-0.0619810968637466,False,4.383784471428953e-05,0.0006720541859976,,,,,,,,,,bwd
44,14,beak,1,2,1,2,0.4005363881587982,0.2041610032320022,0.0005657605361193,0.9955039620399476,0.1963753849267959,True,0.0003020459262188,0.0006963927298784,,,,,,,,,,bwd
44,14,beak,1,2,1,2,0.0261679627001285,0.1526683270931244,0.0007231257040984,0.8739681839942932,-0.1265003643929958,False,1.3729079910262952e-05,0.0004126717685721,,,,,,,,,,bwd
44,14,beak,1,2,1,2,0.5345944166183472,0.0189640503376722,1.1866073919009068e-06,0.9999556541442872,0.5156303662806749,True,8.881888061296195e-05,0.0004413647693581,,,,,,,,,,bwd
24,36,beak,0,3,0,3,0.1024015694856643,0.6692144274711609,0.0176570639014244,0.7474035620689392,-0.5668128579854965,False,4.152665553647239e-07,0.0001155493227997,,,,,,,,,,fwd
24,36,beak,0,3,0,3,0.999987006187439,0.0372697263956069,4.728219096250541e-07,1.0,0.962717279791832,True,3.749000825337134e-05,5.280814002617262e-05,,,,,,,,,,fwd
24,36,beak,0,3,0,3,0.9591712951660156,0.244557499885559,2.4979186491691507e-05,0.9999940395355223,0.7146137952804565,True,1.5614648873452097e-05,9.41315884119831e-05,,,,,,,,,,fwd
24,36,beak,0,3,0,3,0.9999252557754515,0.017250956967473,2.658102403074736e-06,0.9999997615814208,0.9826742988079786,True,4.533391620498151e-05,5.287914245855063e-05,,,,,,,,,,fwd
24,36,beak,0,3,0,3,0.9999693632125854,0.0013800003798678,9.73259739112109e-06,0.9999992847442628,0.9985893628327176,True,0.0001359288871753,5.881119432160631e-05,,,,,,,,,,fwd
36,24,beak,3,0,3,0,0.9997349381446838,7.989325968082994e-05,0.0001982991234399,0.9999786615371704,0.999655044885003,True,8.945773970481241e-07,8.985575732367579e-07,,,,,,,,,,bwd
36,24,beak,3,0,3,0,0.9997453093528748,0.0003344918659422,0.0001621252449695,0.9999897480010986,0.9994108174869324,True,9.326007557319826e-07,9.381744803249604e-07,,,,,,,,,,bwd
36,24,beak,3,0,3,0,0.986402988433838,0.0037731274496763,0.0013899283949285,0.9977505803108216,0.9826298609841616,True,8.460457934234e-07,9.193473147206532e-07,,,,,,,,,,bwd
36,24,beak,3,0,3,0,0.5592381358146667,0.0042435331270098,8.917637751437724e-05,0.999835729598999,0.5549946026876569,True,7.774910386615375e-07,8.985149406726123e-07,,,,,,,,,,bwd
36,24,beak,3,0,3,0,0.9968440532684326,0.00020695971034,8.580470603192225e-05,0.9990187883377076,0.9966370935580926,True,8.848216452861379e-07,8.981270411823061e-07,,,,,,,,,,bwd
11,28,beak,3,0,3,0,0.842817485332489,0.3030889332294464,0.0029952127952128,0.999985694885254,0.5397285521030426,True,0.0004248140612617,0.0001884823141153,,,,,,,,,,fwd
11,28,beak,3,0,3,0,0.9993956089019777,0.0520747192203998,0.008232288993895,0.9999548196792604,0.9473208896815776,True,1.967749631148763e-05,2.1950430891592987e-05,,,,,,,,,,fwd
11,28,beak,3,0,3,0,0.9998362064361572,0.0337645821273326,0.0007992728496901,0.9999991655349731,0.9660716243088244,True,3.1384345220430987e-06,5.673640771419741e-06,,,,,,,,,,fwd
11,28,beak,3,0,3,0,0.997588038444519,0.215227410197258,0.006081351544708,0.9999816417694092,0.782360628247261,True,4.0641549276188016e-05,0.0001065041142283,,,,,,,,,,fwd
11,28,beak,3,0,3,0,0.5689522624015808,0.6246641874313354,0.0039652539417147,0.9999840259552002,-0.0557119250297546,False,2.831086931109894e-06,9.274055628338829e-06,,,,,,,,,,fwd
28,11,beak,0,3,0,3,0.9999730587005616,0.0074244854040443,0.0448375269770622,0.9997301697731018,0.9925485732965172,True,3.311246473458596e-05,1.9625336790340956e-05,,,,,,,,,,bwd
28,11,beak,0,3,0,3,0.4874905049800873,0.65055251121521,0.0038595795631408,0.9999603033065796,-0.1630620062351226,False,5.53199186015263e-07,1.9505292584653944e-05,,,,,,,,,,bwd
28,11,beak,0,3,0,3,0.9999938011169434,0.0034013595432043,0.0145347118377685,0.9955453872680664,0.996592441573739,True,2.3571379642817192e-05,1.9847102521453053e-05,,,,,,,,,,bwd
28,11,beak,0,3,0,3,0.9999104738235474,0.0011682676849886,0.263415664434433,0.0574352480471134,0.9987422061385588,True,0.0001138799198088,0.0001536543131805,,,,,,,,,,bwd
28,11,beak,0,3,0,3,0.3045045435428619,0.8257389068603516,0.0003915474808309,0.9999997615814208,-0.5212343633174896,False,1.5182421009285465e-07,1.950468322320376e-05,,,,,,,,,,bwd
4,37,beak,1,2,1,2,1.9116711769129327e-07,0.015967046841979,7.248731237648187e-13,1.0,-0.0159668556748613,False,0.000179405673407,0.0021417040843516,,,,,,,,,,fwd
4,37,beak,1,2,1,2,0.0470422096550464,0.04140155762434,3.1289513572119176e-05,0.966128408908844,0.0056406520307064,True,0.0020753652788698,0.0125855123624205,,,,,,,,,,fwd
4,37,beak,1,2,1,2,0.0018116126302629,0.050016701221466,7.893275011383595e-08,0.9741684198379515,-0.048205088591203,False,3.219931750209071e-05,0.0023606037721037,,,,,,,,,,fwd
4,37,beak,1,2,1,2,0.9738953709602356,0.001935199368745,6.462850024036015e-07,0.9998868703842164,0.9719601715914904,True,0.0068442095071077,0.0016240030527114,,,,,,,,,,fwd
4,37,beak,1,2,1,2,6.544472853420302e-05,0.0454429909586906,2.6074238254625293e-11,0.999993085861206,-0.0453775462301564,False,4.145425555179827e-05,0.0021657447796314,,,,,,,,,,fwd
37,4,beak,2,1,2,1,0.9900956153869628,6.672117160633206e-05,0.0007372212712652,0.9904131293296814,0.9900288942153566,True,0.0028881719335913,0.0002061457344098,,,,,,,,,,bwd
37,4,beak,2,1,2,1,0.9972342848777772,0.0157638099044561,0.0004238201072439,0.9995675683021544,0.981470474973321,True,0.0001704572059679,0.0001727929920889,,,,,,,,,,bwd
37,4,beak,2,1,2,1,0.999875783920288,0.0004675684322137,0.0017824238166213,0.9910774230957032,0.9994082154880743,True,0.0002017056103795,0.0001265646860701,,,,,,,,,,bwd
37,4,beak,2,1,2,1,0.9997275471687316,0.0001848358369898,0.008440245874226,0.9376431703567504,0.999542711331742,True,0.0003210333234164,0.0001666812604526,,,,,,,,,,bwd
37,4,beak,2,1,2,1,0.999982476234436,7.2885122790467e-05,0.0017450714949518,0.9994556307792664,0.9999095911116456,True,0.195271611213684,0.05527139082551,,,,,,,,,,bwd
11,35,beak,3,2,3,2,0.4946415424346924,0.4934321343898773,8.689639798831195e-05,0.999985694885254,0.001209408044815,True,0.0016416864236816,0.0049087302759289,,,,,,,,,,fwd
11,35,beak,3,2,3,2,0.0022731134667992,0.3406708836555481,1.5172682651609648e-05,0.9999548196792604,-0.3383977701887488,False,3.39223443006631e-05,0.001064445474185,,,,,,,,,,fwd
11,35,beak,3,2,3,2,0.0023347339592874,0.9763675332069396,1.1453129218352842e-06,0.9999991655349731,-0.9740327992476524,False,5.638870561597287e-07,0.0002333489974262,,,,,,,,,,fwd
